=== MNIST_FEDAVG_SMALL_RESNET14_IID_PARTITION ====
=== MNIST_FEDAVG_SMALL_RESNET14_IID_PARTITION ====
=== MNIST_FEDAVG_SMALL_RESNET14_IID_PARTITION ====
client 0 train samples 6000
client 1 train samples 6000
client 2 train samples 6000
client 3 train samples 6000
client 4 train samples 6000
client 5 train samples 6000
client 6 train samples 6000
client 7 train samples 6000
client 8 train samples 6000
client 9 train samples 6000
val samples--------- 1000
test samples-------- 9000
===================== Start Stage-1 =====================
len(client_models)=10
len(train_loaders)=10
opt[0]=SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.01
    maximize: False
    momentum: 0.9
    nesterov: False
    weight_decay: 0
)
140 == clients == 0.005 train loss 0.003 | test loss 0.069 | train acc 0.999 | test acc 0.983    == global model ==  train loss 0.004 | test loss 0.039 | train acc 0.998 | test acc 0.988 
141 == clients == 0.005 train loss 0.004 | test loss 0.068 | train acc 0.999 | test acc 0.984    == global model ==  train loss 0.004 | test loss 0.041 | train acc 0.998 | test acc 0.988 
142 == clients == 0.006 train loss 0.003 | test loss 0.080 | train acc 0.999 | test acc 0.980    == global model ==  train loss 0.006 | test loss 0.044 | train acc 0.998 | test acc 0.986 
143 == clients == 0.005 train loss 0.003 | test loss 0.066 | train acc 0.998 | test acc 0.982    == global model ==  train loss 0.003 | test loss 0.040 | train acc 0.999 | test acc 0.990 
144 == clients == 0.005 train loss 0.002 | test loss 0.071 | train acc 0.999 | test acc 0.983    == global model ==  train loss 0.007 | test loss 0.041 | train acc 0.998 | test acc 0.990 
145 == clients == 0.005 train loss 0.002 | test loss 0.073 | train acc 0.999 | test acc 0.983    == global model ==  train loss 0.004 | test loss 0.041 | train acc 0.999 | test acc 0.990 
146 == clients == 0.005 train loss 0.003 | test loss 0.073 | train acc 0.999 | test acc 0.983    == global model ==  train loss 0.003 | test loss 0.040 | train acc 0.999 | test acc 0.990 
147 == clients == 0.005 train loss 0.002 | test loss 0.072 | train acc 0.999 | test acc 0.984    == global model ==  train loss 0.005 | test loss 0.044 | train acc 0.998 | test acc 0.988 
148 == clients == 0.005 train loss 0.004 | test loss 0.072 | train acc 0.999 | test acc 0.983    == global model ==  train loss 0.005 | test loss 0.039 | train acc 0.998 | test acc 0.991 
149 == clients == 0.005 train loss 0.002 | test loss 0.066 | train acc 0.999 | test acc 0.984    == global model ==  train loss 0.006 | test loss 0.037 | train acc 0.998 | test acc 0.991 
150 == clients == 0.004 train loss 0.005 | test loss 0.075 | train acc 0.998 | test acc 0.981    == global model ==  train loss 0.003 | test loss 0.047 | train acc 0.999 | test acc 0.988 
global model -- val_loss=0.047 -- val_acc=0.988 -- test_loss=0.030 -- test_acc=0.993
151 == clients == 0.004 train loss 0.003 | test loss 0.070 | train acc 0.999 | test acc 0.984    == global model ==  train loss 0.003 | test loss 0.043 | train acc 0.999 | test acc 0.988 
152 == clients == 0.005 train loss 0.003 | test loss 0.069 | train acc 0.999 | test acc 0.984    == global model ==  train loss 0.004 | test loss 0.039 | train acc 0.998 | test acc 0.988 
153 == clients == 0.005 train loss 0.002 | test loss 0.070 | train acc 0.999 | test acc 0.984    == global model ==  train loss 0.006 | test loss 0.037 | train acc 0.998 | test acc 0.990 
154 == clients == 0.004 train loss 0.002 | test loss 0.070 | train acc 0.999 | test acc 0.983    == global model ==  train loss 0.004 | test loss 0.039 | train acc 0.998 | test acc 0.986 
155 == clients == 0.005 train loss 0.005 | test loss 0.066 | train acc 0.998 | test acc 0.985    == global model ==  train loss 0.003 | test loss 0.037 | train acc 0.999 | test acc 0.991 
156 == clients == 0.005 train loss 0.002 | test loss 0.071 | train acc 1.000 | test acc 0.985    == global model ==  train loss 0.003 | test loss 0.042 | train acc 0.999 | test acc 0.988 
157 == clients == 0.004 train loss 0.002 | test loss 0.073 | train acc 0.999 | test acc 0.983    == global model ==  train loss 0.004 | test loss 0.042 | train acc 0.998 | test acc 0.988 
158 == clients == 0.004 train loss 0.002 | test loss 0.070 | train acc 0.999 | test acc 0.983    == global model ==  train loss 0.004 | test loss 0.040 | train acc 0.999 | test acc 0.988 
159 == clients == 0.004 train loss 0.001 | test loss 0.073 | train acc 1.000 | test acc 0.984    == global model ==  train loss 0.005 | test loss 0.043 | train acc 0.998 | test acc 0.988 
160 == clients == 0.004 train loss 0.002 | test loss 0.075 | train acc 0.999 | test acc 0.984    == global model ==  train loss 0.007 | test loss 0.043 | train acc 0.998 | test acc 0.988 
161 == clients == 0.005 train loss 0.003 | test loss 0.075 | train acc 0.999 | test acc 0.984    == global model ==  train loss 0.003 | test loss 0.041 | train acc 0.999 | test acc 0.988 
162 == clients == 0.004 train loss 0.002 | test loss 0.069 | train acc 0.999 | test acc 0.984    == global model ==  train loss 0.003 | test loss 0.040 | train acc 0.999 | test acc 0.990 
163 == clients == 0.005 train loss 0.001 | test loss 0.073 | train acc 1.000 | test acc 0.983    == global model ==  train loss 0.002 | test loss 0.044 | train acc 1.000 | test acc 0.988 
164 == clients == 0.005 train loss 0.003 | test loss 0.069 | train acc 1.000 | test acc 0.984    == global model ==  train loss 0.003 | test loss 0.042 | train acc 0.999 | test acc 0.991 
165 == clients == 0.005 train loss 0.003 | test loss 0.069 | train acc 0.999 | test acc 0.985    == global model ==  train loss 0.005 | test loss 0.039 | train acc 0.998 | test acc 0.991 
166 == clients == 0.004 train loss 0.003 | test loss 0.072 | train acc 0.999 | test acc 0.983    == global model ==  train loss 0.004 | test loss 0.039 | train acc 0.999 | test acc 0.991 
167 == clients == 0.004 train loss 0.001 | test loss 0.071 | train acc 1.000 | test acc 0.984    == global model ==  train loss 0.006 | test loss 0.041 | train acc 0.998 | test acc 0.990 
168 == clients == 0.004 train loss 0.002 | test loss 0.068 | train acc 0.999 | test acc 0.985    == global model ==  train loss 0.004 | test loss 0.040 | train acc 0.999 | test acc 0.990 
169 == clients == 0.004 train loss 0.002 | test loss 0.070 | train acc 1.000 | test acc 0.984    == global model ==  train loss 0.002 | test loss 0.039 | train acc 0.999 | test acc 0.990 
170 == clients == 0.004 train loss 0.004 | test loss 0.071 | train acc 0.999 | test acc 0.984    == global model ==  train loss 0.002 | test loss 0.043 | train acc 0.999 | test acc 0.986 
171 == clients == 0.003 train loss 0.003 | test loss 0.071 | train acc 0.999 | test acc 0.983    == global model ==  train loss 0.003 | test loss 0.039 | train acc 0.999 | test acc 0.991 
172 == clients == 0.004 train loss 0.002 | test loss 0.076 | train acc 0.999 | test acc 0.982    == global model ==  train loss 0.002 | test loss 0.046 | train acc 0.999 | test acc 0.988 
173 == clients == 0.004 train loss 0.002 | test loss 0.076 | train acc 0.999 | test acc 0.983    == global model ==  train loss 0.003 | test loss 0.042 | train acc 0.999 | test acc 0.988 
174 == clients == 0.003 train loss 0.002 | test loss 0.075 | train acc 1.000 | test acc 0.983    == global model ==  train loss 0.004 | test loss 0.040 | train acc 0.999 | test acc 0.990 
175 == clients == 0.004 train loss 0.002 | test loss 0.077 | train acc 0.999 | test acc 0.983    == global model ==  train loss 0.003 | test loss 0.041 | train acc 0.999 | test acc 0.988 
176 == clients == 0.004 train loss 0.003 | test loss 0.075 | train acc 0.999 | test acc 0.983    == global model ==  train loss 0.002 | test loss 0.043 | train acc 1.000 | test acc 0.990 
177 == clients == 0.004 train loss 0.003 | test loss 0.075 | train acc 0.999 | test acc 0.984    == global model ==  train loss 0.005 | test loss 0.044 | train acc 0.998 | test acc 0.990 
178 == clients == 0.004 train loss 0.002 | test loss 0.069 | train acc 0.999 | test acc 0.984    == global model ==  train loss 0.004 | test loss 0.043 | train acc 0.998 | test acc 0.988 
179 == clients == 0.003 train loss 0.002 | test loss 0.075 | train acc 1.000 | test acc 0.983    == global model ==  train loss 0.003 | test loss 0.045 | train acc 0.999 | test acc 0.988 
180 == clients == 0.003 train loss 0.002 | test loss 0.078 | train acc 0.999 | test acc 0.982    == global model ==  train loss 0.003 | test loss 0.047 | train acc 0.999 | test acc 0.988 
181 == clients == 0.004 train loss 0.004 | test loss 0.074 | train acc 0.998 | test acc 0.984    == global model ==  train loss 0.004 | test loss 0.040 | train acc 0.999 | test acc 0.990 
182 == clients == 0.003 train loss 0.002 | test loss 0.075 | train acc 0.999 | test acc 0.982    == global model ==  train loss 0.001 | test loss 0.043 | train acc 1.000 | test acc 0.988 
183 == clients == 0.003 train loss 0.001 | test loss 0.073 | train acc 1.000 | test acc 0.985    == global model ==  train loss 0.003 | test loss 0.043 | train acc 0.999 | test acc 0.990 
184 == clients == 0.004 train loss 0.002 | test loss 0.070 | train acc 0.999 | test acc 0.984    == global model ==  train loss 0.002 | test loss 0.043 | train acc 0.999 | test acc 0.991 
185 == clients == 0.003 train loss 0.001 | test loss 0.076 | train acc 1.000 | test acc 0.984    == global model ==  train loss 0.003 | test loss 0.041 | train acc 0.998 | test acc 0.990 
186 == clients == 0.003 train loss 0.003 | test loss 0.071 | train acc 1.000 | test acc 0.985    == global model ==  train loss 0.003 | test loss 0.043 | train acc 0.999 | test acc 0.990 
187 == clients == 0.003 train loss 0.001 | test loss 0.073 | train acc 1.000 | test acc 0.982    == global model ==  train loss 0.003 | test loss 0.041 | train acc 0.999 | test acc 0.990 
188 == clients == 0.004 train loss 0.002 | test loss 0.071 | train acc 0.999 | test acc 0.983    == global model ==  train loss 0.002 | test loss 0.041 | train acc 1.000 | test acc 0.986 
189 == clients == 0.003 train loss 0.002 | test loss 0.073 | train acc 1.000 | test acc 0.984    == global model ==  train loss 0.003 | test loss 0.038 | train acc 0.999 | test acc 0.990 
190 == clients == 0.003 train loss 0.001 | test loss 0.070 | train acc 1.000 | test acc 0.985    == global model ==  train loss 0.004 | test loss 0.045 | train acc 0.999 | test acc 0.990 
191 == clients == 0.004 train loss 0.001 | test loss 0.075 | train acc 1.000 | test acc 0.984    == global model ==  train loss 0.003 | test loss 0.045 | train acc 0.999 | test acc 0.990 
192 == clients == 0.003 train loss 0.002 | test loss 0.072 | train acc 1.000 | test acc 0.984    == global model ==  train loss 0.002 | test loss 0.043 | train acc 0.999 | test acc 0.990 
193 == clients == 0.004 train loss 0.002 | test loss 0.080 | train acc 1.000 | test acc 0.983    == global model ==  train loss 0.005 | test loss 0.044 | train acc 0.999 | test acc 0.991 
194 == clients == 0.003 train loss 0.003 | test loss 0.075 | train acc 0.999 | test acc 0.983    == global model ==  train loss 0.003 | test loss 0.040 | train acc 0.999 | test acc 0.993 
195 == clients == 0.003 train loss 0.002 | test loss 0.076 | train acc 0.999 | test acc 0.983    == global model ==  train loss 0.005 | test loss 0.043 | train acc 0.998 | test acc 0.990 
196 == clients == 0.003 train loss 0.001 | test loss 0.073 | train acc 0.999 | test acc 0.985    == global model ==  train loss 0.002 | test loss 0.040 | train acc 0.999 | test acc 0.990 
197 == clients == 0.003 train loss 0.003 | test loss 0.073 | train acc 0.999 | test acc 0.983    == global model ==  train loss 0.003 | test loss 0.037 | train acc 0.999 | test acc 0.991 
198 == clients == 0.004 train loss 0.001 | test loss 0.070 | train acc 0.999 | test acc 0.986    == global model ==  train loss 0.003 | test loss 0.042 | train acc 0.999 | test acc 0.990 
199 == clients == 0.003 train loss 0.002 | test loss 0.069 | train acc 1.000 | test acc 0.984    == global model ==  train loss 0.004 | test loss 0.038 | train acc 0.999 | test acc 0.990 
200 == clients == 0.003 train loss 0.002 | test loss 0.071 | train acc 0.999 | test acc 0.985    == global model ==  train loss 0.002 | test loss 0.041 | train acc 0.999 | test acc 0.991 
global model -- val_loss=0.045 -- val_acc=0.987 -- test_loss=0.031 -- test_acc=0.993
==========total runtime 28551===========
